SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
335505	0	Cash loans	F	N	Y	1	337500.0	1711368.0	67999.5	1597500.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.04622	-13748	-1904	-2828.0	-2485		1	1	0	1	0	0	Sales staff	3.0	1	1	TUESDAY	13	0	0	0	0	0	0	Business Entity Type 3		0.5883341971164371	0.326475210066026	0.4804	0.2237	0.9965	0.9524	0.0523	0.48	0.2069	0.75	0.625	0.1957	0.3253	0.5154	0.305	0.4317	0.4895	0.2322	0.9965	0.9543	0.0528	0.4834	0.2069	0.75	0.625	0.2001	0.3554	0.537	0.3074	0.457	0.4851	0.2237	0.9965	0.953	0.0526	0.48	0.2069	0.75	0.625	0.1991	0.3309	0.5247	0.3067	0.4407	reg oper account	block of flats	0.5857	Monolithic	No	0.0	0.0	0.0	0.0	-36.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
186907	0	Cash loans	F	N	Y	0	189000.0	1035072.0	30262.5	864000.0	Family	Pensioner	Secondary / secondary special	Married	House / apartment	0.010556	-20116	365243	-8776.0	-3554		1	0	0	1	0	0		2.0	3	3	WEDNESDAY	12	0	0	0	0	0	0	XNA	0.6947070523761306	0.5194323713965375	0.7338145369642702	0.4	0.3044	0.9881	0.8368	0.2913	0.4	0.3448	0.375	0.375	0.2818	0.3236	0.4318	0.0116	0.02	0.4076	0.3159	0.9881	0.8432	0.294	0.4028	0.3448	0.375	0.375	0.2883	0.3535	0.4499	0.0117	0.0212	0.4039	0.3044	0.9881	0.8390000000000001	0.2932	0.4	0.3448	0.375	0.375	0.2867	0.3292	0.4395	0.0116	0.0204	reg oper account	block of flats	0.5037	Panel	No	1.0	1.0	1.0	1.0	-2593.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	3.0
423322	0	Cash loans	M	Y	Y	0	270000.0	254700.0	30357.0	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.025164	-18971	-953	-667.0	-140	21.0	1	1	0	1	0	0	Drivers	2.0	2	2	MONDAY	14	0	0	0	0	0	0	Industry: type 11		0.26651977539251576	0.2955826421513093	0.1918	0.1215	0.9896	0.8572	0.0643	0.0	0.5517	0.1667	0.2083	0.1722	0.1563	0.2203	0.0	0.0	0.1954	0.1261	0.9896	0.8628	0.0648	0.0	0.5517	0.1667	0.2083	0.1762	0.1708	0.2296	0.0	0.0	0.1936	0.1215	0.9896	0.8591	0.0647	0.0	0.5517	0.1667	0.2083	0.1752	0.159	0.2243	0.0	0.0	reg oper account	block of flats	0.2084	Panel	No	1.0	0.0	1.0	0.0	-456.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
148466	0	Cash loans	F	N	Y	0	94500.0	417024.0	22752.0	360000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Single / not married	House / apartment	0.031329	-14018	-2167	-3138.0	-4024		1	1	0	1	1	0		1.0	2	2	MONDAY	15	0	0	0	0	0	0	Industry: type 9		0.6074523211603527	0.21396685226179807	0.0485	0.0754	0.9871		0.0069	0.0		0.0833	0.125		0.0387	0.0522	0.0039	0.0093	0.0494	0.0782	0.9871		0.0069	0.0		0.0833	0.125		0.0422	0.0544	0.0039	0.0098	0.0489	0.0754	0.9871		0.0069	0.0		0.0833	0.125		0.0393	0.0532	0.0039	0.0095	reg oper account	block of flats	0.0469	Stone, brick	No	3.0	0.0	3.0	0.0	-6.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
227722	0	Cash loans	F	N	N	0	225000.0	239850.0	25830.0	225000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.031329	-10381	-1003	-4462.0	-2380		1	1	1	1	0	0	Managers	2.0	2	2	FRIDAY	13	0	0	0	0	0	0	Business Entity Type 2		0.6893169327780942	0.326475210066026																																																3.0	1.0	3.0	1.0	-701.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
115609	0	Cash loans	M	Y	N	0	112500.0	269550.0	11547.0	225000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.025164	-24161	365243	-14989.0	-4534	14.0	1	0	0	1	0	0		2.0	2	2	TUESDAY	8	0	0	0	0	0	0	XNA		0.7374482763702632		0.1227	0.1066	0.9796			0.0	0.2759	0.1667		0.1177		0.114		0.0375	0.125	0.1107	0.9796			0.0	0.2759	0.1667		0.1204		0.1188		0.0397	0.1239	0.1066	0.9796			0.0	0.2759	0.1667		0.1198		0.1161		0.0383		block of flats	0.0978	Panel	No	2.0	0.0	2.0	0.0	-1664.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
428571	0	Cash loans	M	N	N	0	202500.0	545040.0	43191.0	450000.0	Family	Commercial associate	Incomplete higher	Single / not married	House / apartment	0.00496	-13143	-451	-2945.0	-4736		1	1	0	1	0	0	Laborers	1.0	2	2	WEDNESDAY	13	0	0	0	0	0	0	Business Entity Type 3	0.3969424379495899	0.6614462774436639	0.8117227926101218																																																1.0	0.0	1.0	0.0	-394.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
190226	0	Cash loans	F	N	Y	0	315000.0	805536.0	34258.5	720000.0	Unaccompanied	State servant	Secondary / secondary special	Married	House / apartment	0.01885	-19718	-7722	-1693.0	-3264		1	1	0	1	0	0	Core staff	2.0	2	2	THURSDAY	18	0	0	0	0	0	0	Security Ministries		0.7227659043927152	0.5902333386185574	0.099	0.0544	0.997	0.9592	0.034	0.08	0.0345	0.625	0.6667	0.0107	0.0807	0.1306	0.0	0.0	0.1008	0.0565	0.997	0.9608	0.0343	0.0806	0.0345	0.625	0.6667	0.0109	0.0882	0.136	0.0	0.0	0.0999	0.0544	0.997	0.9597	0.0342	0.08	0.0345	0.625	0.6667	0.0109	0.0821	0.1329	0.0	0.0	reg oper account	block of flats	0.1213	Stone, brick	No	3.0	0.0	3.0	0.0	-1750.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0
225082	0	Cash loans	F	N	Y	0	108000.0	276408.0	14242.5	198000.0	Unaccompanied	Working	Incomplete higher	Married	House / apartment	0.010966	-17808	-2090	-2583.0	-1334		1	1	0	1	0	0	Managers	2.0	2	2	FRIDAY	9	0	0	0	0	0	0	Postal	0.6861982772098824	0.4872886239685123																																																	1.0	0.0	1.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
423923	0	Revolving loans	F	N	Y	0	72000.0	180000.0	9000.0	180000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.019101	-12816	-92	-2157.0	-4493		1	1	0	1	0	0	Sales staff	2.0	2	2	TUESDAY	11	0	0	0	0	0	0	Self-employed	0.4111896302540372	0.6170249236566471	0.5902333386185574																																																				-738.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
195788	0	Cash loans	M	Y	N	0	202500.0	679500.0	27076.5	679500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.018209	-11305	-2970	-542.0	-3624	21.0	1	1	0	1	0	0	Laborers	2.0	3	3	SUNDAY	7	0	0	0	0	0	0	Trade: type 7	0.2146820276363527	0.4906873705176401	0.6512602186973006	0.2206	0.1469	0.9791	0.7144	0.0256	0.24	0.2069	0.3333	0.0417	0.1429	0.1774	0.2038	0.0116	0.0165	0.2248	0.1525	0.9791	0.7256	0.0258	0.2417	0.2069	0.3333	0.0417	0.1461	0.1938	0.2123	0.0117	0.0175	0.2228	0.1469	0.9791	0.7182	0.0258	0.24	0.2069	0.3333	0.0417	0.1453	0.1804	0.2074	0.0116	0.0169	org spec account	block of flats	0.1779	Panel	No	2.0	1.0	2.0	0.0	-1323.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
246911	0	Cash loans	F	N	N	0	76500.0	539100.0	29245.5	450000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.008575	-8745	-298	-2213.0	-1344		1	1	1	1	0	0	Laborers	2.0	2	2	THURSDAY	10	0	0	0	1	1	0	Self-employed	0.3637912777512181	0.2663060885772025																																																	1.0	1.0	1.0	1.0	-1279.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0						
121707	0	Cash loans	F	N	N	1	157500.0	1354500.0	37246.5	1354500.0	Unaccompanied	State servant	Secondary / secondary special	Married	House / apartment	0.010032	-13077	-1157	-239.0	-2465		1	1	0	1	0	0	Security staff	3.0	2	2	WEDNESDAY	10	0	0	0	0	0	0	Government		0.00808071943596118	0.5832379256761245	0.1742	0.0865	0.9841			0.04	0.0345	0.3333		0.0383		0.0831		0.0681	0.1775	0.0897	0.9841			0.0403	0.0345	0.3333		0.0392		0.0866		0.0721	0.1759	0.0865	0.9841			0.04	0.0345	0.3333		0.039		0.0846		0.0695		block of flats	0.0802	Stone, brick	No	0.0	0.0	0.0	0.0	-224.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
266519	0	Revolving loans	F	N	Y	0	153000.0	270000.0	13500.0			State servant	Secondary / secondary special	Married	House / apartment	0.014464	-15165	-3268	-9292.0	-4914		1	1	1	1	1	0	Core staff	2.0	2	2	FRIDAY	11	0	0	0	0	0	0	Police	0.5111807276445278	0.6588313284811558	0.5779691187553125	0.0619	0.0501	0.9806	0.7348	0.0238	0.0	0.1379	0.1667	0.2083	0.0668	0.0504	0.0547	0.0	0.0	0.063	0.052000000000000005	0.9806	0.7452	0.024	0.0	0.1379	0.1667	0.2083	0.0683	0.0551	0.057	0.0	0.0	0.0625	0.0501	0.9806	0.7383	0.0239	0.0	0.1379	0.1667	0.2083	0.068	0.0513	0.0557	0.0	0.0	reg oper account	block of flats	0.055999999999999994	Panel	No	0.0	0.0	0.0	0.0	-191.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
130525	0	Cash loans	M	Y	N	0	135000.0	961146.0	25483.5	688500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.02461	-20293	-11837	-4829.0	-3228	14.0	1	1	1	1	0	0	Laborers	2.0	2	2	MONDAY	17	0	0	0	0	0	0	Business Entity Type 2		0.7068454549911557	0.5460231970049609	0.0814		0.993			0.08	0.069	0.375		0.0128		0.057			0.083		0.993			0.0806	0.069	0.375		0.013000000000000001		0.0594			0.0822		0.993			0.08	0.069	0.375		0.013000000000000001		0.057999999999999996				block of flats	0.0764	Panel	No	0.0	0.0	0.0	0.0	-1361.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	1.0	2.0
217088	0	Cash loans	F	N	Y	0	225000.0	1211049.0	35541.0	1057500.0	Unaccompanied	Working	Higher education	Separated	House / apartment	0.003813	-17699	-5368	-5415.0	-819		1	1	0	1	1	0	Accountants	1.0	2	2	FRIDAY	8	0	0	0	0	0	0	Trade: type 3		0.7664158701582029	0.470456116119975	0.1206	0.1292	0.9811	0.7416	0.2157	0.0	0.3448	0.1667	0.0417	0.0424	0.0983	0.1113	0.0	0.0378	0.1229	0.1341	0.9811	0.7517	0.2177	0.0	0.3448	0.1667	0.0417	0.0433	0.1074	0.1159	0.0	0.04	0.1218	0.1292	0.9811	0.7451	0.2171	0.0	0.3448	0.1667	0.0417	0.0431	0.1	0.1132	0.0	0.0386	reg oper spec account	block of flats	0.0981	Panel	No	2.0	0.0	2.0	0.0	-594.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
181054	0	Cash loans	M	Y	Y	0	157500.0	119925.0	11857.5	112500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.072508	-15808	-5430	-8359.0	-3753	6.0	1	1	0	1	1	0	Drivers	2.0	1	1	THURSDAY	10	0	0	0	0	0	0	Business Entity Type 3		0.7248642065410642	0.5460231970049609	0.1626	0.0804	0.9886	0.7552	0.0534	0.12	0.0603	0.7917	0.625	0.0647	0.10300000000000001	0.1964	0.0135	0.04	0.0525	0.0482	0.9702	0.608	0.0106	0.1611	0.0345	1.0	0.2083	0.0516	0.0459	0.0582	0.0	0.0065	0.2009	0.048	0.9945	0.7585	0.0538	0.16	0.0345	1.0	0.625	0.0659	0.1047	0.2443	0.0136	0.0153	reg oper account	block of flats	0.3951	Monolithic	No	0.0	0.0	0.0	0.0	-1907.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
285802	1	Cash loans	F	N	N	0	67500.0	325908.0	12541.5	247500.0		Working	Higher education	Married	House / apartment	0.018634	-10107	-539	-10103.0	-1789		1	1	0	1	0	0	Core staff	2.0	2	2	THURSDAY	16	0	0	0	1	1	0	Kindergarten	0.3547671426589547	0.4922012560444498	0.14375805349116522																																																4.0	1.0	4.0	1.0	-16.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
167579	0	Revolving loans	F	N	Y	0	234000.0	540000.0	27000.0	540000.0	Unaccompanied	Commercial associate	Higher education	Married	Municipal apartment	0.04622	-19855	-372	-4467.0	-3361		1	1	0	1	0	0		2.0	1	1	SATURDAY	11	0	1	1	0	0	0	Business Entity Type 3		0.7352364211806495	0.4507472818545589	0.1856	0.1472	0.9935	0.9116	0.0178	0.2	0.1724	0.3333	0.375		0.1505	0.1976	0.0039	0.0589	0.1891	0.1527	0.9935	0.9151	0.018000000000000002	0.2014	0.1724	0.3333	0.375		0.1644	0.2059	0.0039	0.0623	0.1874	0.1472	0.9935	0.9128	0.0179	0.2	0.1724	0.3333	0.375		0.1531	0.2011	0.0039	0.0601	reg oper account	block of flats	0.1779	Panel	No	0.0	0.0	0.0	0.0	-176.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
346277	0	Cash loans	M	N	Y	0	225000.0	850846.5	43573.5	760500.0	Unaccompanied	Working	Higher education	Civil marriage	House / apartment	0.022625	-15296	-307	-911.0	-1918		1	1	0	1	0	0	Core staff	2.0	2	2	WEDNESDAY	12	0	0	0	0	0	0	Business Entity Type 3	0.32796111305057024	0.3832267046731523	0.4382813743111921	0.1247		0.9791	0.7144		0.0	0.0345	0.1667	0.0417	0.0	0.0	0.0438	0.0	0.0	0.1271		0.9791	0.7256		0.0	0.0345	0.1667	0.0417	0.0	0.0	0.0456	0.0	0.0	0.126		0.9791	0.7182		0.0	0.0345	0.1667	0.0417	0.0	0.0	0.0446	0.0	0.0	not specified	specific housing	0.0441	Stone, brick	No	0.0	0.0	0.0	0.0	-43.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	6.0
197797	0	Revolving loans	F	N	Y	0	85500.0	135000.0	6750.0	135000.0	Unaccompanied	Pensioner	Secondary / secondary special	Widow	House / apartment	0.030755	-22773	365243	-12327.0	-4431		1	0	0	1	0	0		1.0	2	2	MONDAY	9	0	0	0	0	0	0	XNA		0.7087810857959449	0.6690566947824041																																																0.0	0.0	0.0	0.0	-1544.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
120186	0	Cash loans	M	Y	Y	0	225000.0	1305909.0	43290.0	1170000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.018634	-21237	-2096	-7449.0	-4256	30.0	1	1	0	1	0	0		2.0	2	2	WEDNESDAY	13	0	0	0	0	0	0	Self-employed		0.574626435603456	0.7062051096536562																																																0.0	0.0	0.0	0.0	-588.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	5.0
446119	0	Cash loans	M	Y	Y	0	382500.0	402214.5	31905.0	328500.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.010147	-18901	-2159	-29.0	-2379	25.0	1	1	1	1	0	0	Managers	2.0	2	2	THURSDAY	12	0	0	0	0	1	1	Business Entity Type 3	0.4029735133580065	0.3395175608443345																																																	0.0	0.0	0.0	0.0	-1443.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	3.0
297994	0	Cash loans	F	N	Y	0	112500.0	490495.5	26262.0	454500.0	Family	Working	Secondary / secondary special	Single / not married	House / apartment	0.009175	-13708	-2790	-7833.0	-1621		1	1	1	1	0	0	Core staff	1.0	2	2	FRIDAY	15	0	0	0	0	0	0	Kindergarten	0.5392159472190315	0.7962065299514687																																																	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
196482	0	Cash loans	M	Y	Y	1	157500.0	331920.0	17077.5	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.006207	-10310	-561	-397.0	-2314	8.0	1	1	0	1	0	1	Laborers	3.0	2	2	MONDAY	13	0	0	0	0	0	0	Housing	0.1708658282535012	0.7352917562341751	0.6347055309763198			0.9796			0.04	0.0345	0.3333		0.0903		0.08800000000000001					0.9796			0.0403	0.0345	0.3333		0.0923		0.0916					0.9796			0.04	0.0345	0.3333		0.0919		0.0895				block of flats	0.0638	Stone, brick	No	2.0	0.0	2.0	0.0	-492.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
165214	1	Revolving loans	F	N	N	0	247500.0	720000.0	36000.0	720000.0	Family	Working	Secondary / secondary special	Single / not married	House / apartment	0.00496	-20008	-921	-631.0	-3142		1	1	0	1	0	0	Cooking staff	1.0	2	2	TUESDAY	12	0	0	0	0	0	0	Self-employed	0.7819828070427599	0.5613738103437803	0.5136937663039473	0.1271		0.9791				0.2297	0.1667				0.1024			0.1366		0.9791				0.2414	0.1667				0.095			0.1353		0.9791				0.2414	0.1667				0.1081					0.0717		No	4.0	0.0	4.0	0.0	-161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
262711	0	Cash loans	M	Y	Y	0	135000.0	327024.0	23926.5	270000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.011703	-11937	-399	-381.0	-4481	13.0	1	1	0	1	0	0		2.0	2	2	SATURDAY	14	0	0	0	0	1	1	Transport: type 2		0.6989868573182564	0.18848953379516767																																																0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
319947	0	Cash loans	F	N	N	2	225000.0	312840.0	24844.5	247500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.010006	-13539	-2310	-792.0	-909		1	1	0	1	0	0	Laborers	4.0	2	2	TUESDAY	14	0	0	0	0	0	0	Trade: type 6	0.558771196096766	0.7178316989817595		0.0619	0.0554	0.9831	0.7688	0.075	0.0	0.1379	0.1667	0.2083	0.21899999999999997	0.0504	0.0524	0.0	0.0	0.063	0.0575	0.9831	0.7779	0.0757	0.0	0.1379	0.1667	0.2083	0.22399999999999998	0.0551	0.0546	0.0	0.0	0.0625	0.0554	0.9831	0.7719	0.0755	0.0	0.1379	0.1667	0.2083	0.2228	0.0513	0.0534	0.0	0.0	reg oper account	block of flats	0.0822	Panel	No	3.0	0.0	3.0	0.0	-253.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
424024	0	Cash loans	F	N	Y	0	157500.0	450000.0	12375.0	450000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.026392	-8086	-1117	-1343.0	-769		1	1	1	1	0	0	Core staff	1.0	2	2	MONDAY	13	0	0	0	0	0	0	Trade: type 2		0.5006141755319284	0.7180328113294772																																																1.0	0.0	0.0	0.0	-1076.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	4.0
241940	0	Cash loans	M	Y	N	0	202500.0	1546020.0	45333.0	1350000.0	Spouse, partner	Pensioner	Secondary / secondary special	Married	House / apartment	0.020246	-19280	365243	-6910.0	-2838	3.0	1	0	0	1	1	0		2.0	3	3	FRIDAY	11	0	0	0	0	0	0	XNA	0.6225280148341893	0.4319914041149541	0.6246146584503397	0.0773	0.0784	0.9861	0.8096	0.0493	0.0	0.1724	0.1667	0.2083	0.0136	0.063	0.0676	0.0	0.0	0.0788	0.0813	0.9861	0.8171	0.0498	0.0	0.1724	0.1667	0.2083	0.0139	0.0689	0.0704	0.0	0.0	0.0781	0.0784	0.9861	0.8121	0.0496	0.0	0.1724	0.1667	0.2083	0.0138	0.0641	0.0688	0.0	0.0	reg oper account	block of flats	0.0801	Panel	No	0.0	0.0	0.0	0.0	-1488.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	2.0
340252	1	Cash loans	F	N	Y	1	270000.0	402214.5	29398.5	328500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.009657	-14852	-502	-7197.0	-4481		1	1	0	1	0	0	Laborers	3.0	2	2	WEDNESDAY	15	0	0	0	0	1	1	Self-employed	0.4473516814592928	0.4703732542005132																																																	4.0	2.0	4.0	1.0	-1932.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
416126	0	Cash loans	F	N	Y	0	112500.0	808650.0	26086.5	675000.0	Unaccompanied	Working	Higher education	Married	Municipal apartment	0.009657	-18515	-9855	-9766.0	-2042		1	1	0	1	1	0	High skill tech staff	2.0	2	2	MONDAY	11	0	0	0	0	0	0	Industry: type 7		0.6192238326751902	0.4992720153045617																																																0.0	0.0	0.0	0.0	-1540.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
180094	0	Cash loans	F	Y	Y	1	157500.0	1125000.0	47794.5	1125000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.026392	-14443	-5659	-2099.0	-2389	20.0	1	1	0	1	1	0		3.0	2	2	MONDAY	12	0	0	0	0	0	0	Industry: type 7	0.5287304872720147	0.5563655135508091	0.4083588531230431	0.4062	0.3637	0.9851	0.7959999999999999	0.1895	0.0	0.9309999999999999	0.1667	0.2083	0.4116	0.3303	0.3854	0.0039	0.0006	0.4139	0.3775	0.9851	0.804	0.1913	0.0	0.9309999999999999	0.1667	0.2083	0.42100000000000004	0.3609	0.4012	0.0039	0.0006	0.4101	0.3637	0.9851	0.7987	0.1907	0.0	0.9309999999999999	0.1667	0.2083	0.4187	0.336	0.3923	0.0039	0.0006	reg oper account	block of flats	0.4144	Panel	No	0.0	0.0	0.0	0.0	-1612.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
